"price","Year","Make","Model","mileage","transmission","titlestatus","condition","drive","fuel","paintcolor","size"
NA,2016,"Jeep","Compass 4WD 4dr Latitude","            38758","            automatic","            clean",NA,"            4wd","            gas",NA,NA
NA,1946,"Chevy","pick up",NA,"            manual","            clean","            good","            rwd","            gas",NA,"            full-size"
NA,1991,"lexus","ES 200","            222000","            automatic","            clean","            good",NA,"            gas","           paint color: white","            compact"
3500,1967,"Mercury","Cougar",NA,"            automatic","            clean","            good","            rwd","            gas",NA,"            mid-size"
NA,1995,"Jeep","Grand Cherokee",NA,"            automatic","            clean","            good","            4wd","            gas","           paint color: white","            mid-size"
4250,2003,"Ford","Explorer XLT",NA,"            automatic","            clean","            excellent","            4wd","            gas","           paint color: silver","            full-size"
NA,2015,"Hyundai","Accent 4dr Sdn Auto GLS","            45223","            automatic","            clean",NA,"            fwd","            gas",NA,NA
1600,1997,"Nissan","Maxima SE","            234305","            automatic","            clean","            good","            fwd","            gas","           paint color: white",NA
2500,1996,"chevy","tahoe lt",NA,"            automatic","            clean","            good","            4wd","            gas","           paint color: red","            full-size"
5900,1999,"Ford","F-350",NA,"            automatic","            clean",NA,"            rwd","            gas",NA,NA
NA,2016,"Hyundai","Santa Fe AWD 4dr SE","            37185","            automatic","            clean",NA,"            4wd","            gas",NA,NA
1600,1993,"Izuzu","Trooper","            309047","            manual","            clean","            good","            4wd","            gas","           paint color: grey","            mid-size"
2000,2002,"mitsubishi","galant",NA,"            automatic","            clean","            fair","            fwd","            gas","           paint color: white","            compact"
NA,2006,"Dodge","Ram 1500 4dr Quad Cab 160","            100250","            automatic","            clean",NA,"            rwd","            gas",NA,NA
8990,2008,"Bmw","335i twin turbo","            104000","            manual","            rebuilt",NA,NA,"            gas",NA,NA
2300,1979,"Plymouth","Volare 2dr",NA,"            automatic","            clean","            good","            rwd","            gas",NA,"            mid-size"
NA,2014,"Ram","1500 4WD Quad Cab 140.5 Lar","            33653","            automatic","            clean",NA,"            4wd","            gas",NA,NA
15500,2000,"Chevrolet","Corvette","            76500","            manual","            clean","            excellent","            rwd","            gas","           paint color: yellow",NA
NA,2015,"Nissan","Titan 4WD Crew Cab SWB S","            16327","            automatic","            clean",NA,"            4wd","            gas",NA,NA
